,market_date,company_symbol,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,is_volatile
407,2010-10-07,MS,0,0,0,0,0,0,0,0,neutral,0
408,2010-10-07,MSFT,0,0,0,1,0,0,0,0,neutral,0
409,2010-10-07,AIG,1,1,1,1,0,1,0,0,negative,0
410,2010-10-07,GS,0,0,0,0,0,0,0,0,neutral,0
411,2010-10-07,V,0,2,0,2,0,0,0,2,positive,0
412,2010-10-07,BAC,1,2,1,1,2,0,2,2,positive,0
413,2010-10-07,GE,0,1,0,0,2,0,1,1,positive,0
414,2010-10-07,NDAQ,1,2,1,3,1,0,1,4,positive,0
415,2010-10-07,C,0,2,0,2,0,0,0,2,positive,0
416,2010-10-07,AAPL,1,1,0,0,0,1,0,0,neutral,0
417,2010-10-07,ETFC,3,3,2,2,4,2,2,9,negative,0
418,2010-10-07,WAT,1,1,0,0,0,0,1,1,neutral,0
419,2010-10-07,CINF,2,5,1,3,3,2,3,2,negative,0
420,2010-10-08,PNC,0,1,0,1,0,1,0,2,neutral,0
421,2010-10-08,AIG,2,3,2,2,3,3,1,4,positive,0
422,2010-10-08,BAC,0,2,1,0,1,1,1,2,neutral,0
423,2010-10-08,GE,0,1,0,0,2,0,1,1,positive,0
424,2010-10-08,DUK,2,0,1,3,0,2,1,1,negative,0
425,2010-10-08,NDAQ,0,0,0,0,0,0,0,2,positive,0
426,2010-10-08,C,0,1,0,0,2,0,1,1,positive,0
427,2010-10-08,ETFC,5,0,1,3,0,0,1,3,negative,0
428,2010-10-08,WAT,0,0,0,1,0,0,0,0,positive,0
429,2010-10-08,CINF,0,0,0,0,0,0,0,1,neutral,0
430,2010-10-08,PEP,1,0,1,0,0,1,0,1,positive,0
431,2010-10-11,EXC,0,1,0,0,0,1,0,1,neutral,0
432,2010-10-11,PG,1,2,1,1,2,1,0,3,positive,0
433,2010-10-11,CSCO,0,1,0,0,1,0,0,1,positive,0
434,2010-10-11,HAS,0,0,0,0,0,0,0,0,neutral,0
435,2010-10-11,ABT,1,0,0,1,0,1,0,0,neutral,0
436,2010-10-11,VIAB,1,3,1,1,3,1,1,2,positive,0
437,2010-10-11,AAL,0,0,0,1,0,0,0,1,positive,0
438,2010-10-11,MU,1,3,1,0,3,1,0,2,positive,0
439,2010-10-11,MS,1,2,0,1,1,0,1,2,positive,0
440,2010-10-11,ORCL,1,3,0,1,2,3,1,2,neutral,0
441,2010-10-11,MSFT,1,2,0,0,2,0,2,3,positive,0
442,2010-10-11,TGT,0,1,0,0,1,0,1,1,positive,0
443,2010-10-11,AIG,3,4,1,7,3,4,3,6,positive,0
444,2010-10-11,HIG,0,1,0,1,1,1,1,1,positive,0
445,2010-10-11,VZ,1,2,1,1,2,0,2,2,neutral,0
446,2010-10-11,RL,0,2,0,1,1,0,1,1,positive,0
447,2010-10-11,GS,0,1,0,0,0,0,0,1,positive,0
448,2010-10-11,BAC,1,5,1,3,3,3,2,5,neutral,0
449,2010-10-11,IBM,1,2,0,1,1,3,1,1,negative,0
450,2010-10-11,DISCK,0,1,0,1,2,0,1,2,positive,0
451,2010-10-11,DAL,0,0,0,1,0,0,0,1,positive,0
452,2010-10-11,NDAQ,2,7,2,2,4,0,3,4,positive,0
453,2010-10-11,C,0,0,1,0,0,0,0,0,neutral,0
454,2010-10-11,T,1,1,0,0,0,0,1,0,positive,0
455,2010-10-11,AAPL,1,3,1,1,4,0,3,5,positive,0
456,2010-10-11,ETFC,9,11,6,14,5,5,10,12,negative,0
457,2010-10-11,CINF,3,5,2,4,5,2,4,6,neutral,0
458,2010-10-11,SBUX,1,2,0,1,2,1,2,2,positive,0
459,2010-10-12,PFE,1,1,0,2,1,1,1,1,positive,0
460,2010-10-12,MS,0,4,0,0,2,0,1,2,positive,1
461,2010-10-12,MSFT,1,2,0,1,1,0,2,1,positive,0
462,2010-10-12,SYMC,0,0,0,0,0,0,0,0,positive,0
463,2010-10-12,AIG,3,4,1,3,4,0,2,3,positive,0
464,2010-10-12,VFC,0,1,0,0,0,0,0,0,neutral,0
465,2010-10-12,CVX,1,2,0,1,2,1,2,1,positive,0
466,2010-10-12,NDAQ,1,5,3,3,5,2,2,6,positive,0
467,2010-10-12,EA,0,2,0,0,1,0,0,0,positive,1
468,2010-10-12,AAPL,0,2,0,0,1,0,0,0,positive,0
469,2010-10-12,ETFC,2,5,2,4,2,4,2,3,negative,0
470,2010-10-13,PFE,0,0,0,0,0,0,0,0,positive,1
471,2010-10-13,ORCL,0,0,0,0,0,0,0,0,positive,1
472,2010-10-13,AIG,1,0,0,0,0,0,0,1,neutral,1
473,2010-10-13,NKE,0,0,0,0,0,0,0,0,neutral,0
474,2010-10-13,GS,4,5,1,3,3,2,2,4,negative,0
475,2010-10-13,BAC,1,1,0,1,1,1,2,0,negative,0
476,2010-10-13,LMT,0,0,0,0,0,0,0,2,positive,0
477,2010-10-13,JWN,0,4,0,0,3,0,0,2,positive,0
478,2010-10-13,NDAQ,0,1,0,1,1,0,1,0,positive,0
479,2010-10-13,ETFC,4,8,4,4,5,3,5,4,negative,0
480,2010-10-13,INTC,0,3,0,1,1,0,0,2,positive,1
481,2010-10-13,TJX,0,4,0,0,3,0,0,2,positive,0
482,2010-10-14,F,0,0,0,0,0,0,0,0,neutral,1
483,2010-10-14,HRS,1,2,1,1,1,1,2,1,positive,0
484,2010-10-14,MSFT,1,2,1,1,1,0,2,1,positive,0
485,2010-10-14,TGT,0,0,0,0,0,0,0,0,negative,0
486,2010-10-14,AIG,2,5,2,2,4,3,5,3,positive,1
487,2010-10-14,VZ,1,3,0,0,2,0,1,2,positive,0
488,2010-10-14,RL,2,2,2,1,2,2,1,2,neutral,0
489,2010-10-14,GS,1,3,1,1,1,0,2,2,positive,1
490,2010-10-14,NDAQ,5,6,2,2,3,3,4,6,positive,0
491,2010-10-14,C,4,4,3,2,0,2,3,4,negative,1
492,2010-10-14,T,0,0,0,0,0,0,0,0,neutral,0
493,2010-10-14,AAPL,1,3,0,0,2,0,1,2,positive,0
494,2010-10-14,ETFC,2,4,3,2,2,2,3,5,neutral,0
495,2010-10-15,PFE,1,1,1,1,1,0,1,2,neutral,0
496,2010-10-15,VLO,0,0,0,0,0,0,0,2,positive,0
497,2010-10-15,AIG,1,4,0,2,3,2,1,5,positive,0
498,2010-10-15,OXY,0,0,0,0,0,0,0,0,neutral,0
499,2010-10-15,VZ,1,1,0,0,0,0,1,0,positive,0
500,2010-10-15,BAC,0,0,1,1,0,0,0,1,negative,1
501,2010-10-15,AMD,2,3,1,2,2,1,1,3,neutral,0
502,2010-10-15,MDT,3,1,2,3,0,2,2,0,negative,0
503,2010-10-15,STX,0,1,0,0,1,0,1,1,positive,1
504,2010-10-15,NDAQ,0,0,0,0,0,0,0,0,neutral,0
505,2010-10-15,C,1,0,0,1,0,1,1,0,negative,1
506,2010-10-15,AAPL,1,1,0,0,0,0,1,0,positive,1
507,2010-10-15,ETFC,1,3,1,4,1,2,2,4,negative,0
508,2010-10-15,WAT,0,0,0,1,0,0,0,2,positive,0
509,2010-10-18,F,2,2,2,3,1,2,2,1,negative,0
510,2010-10-18,MS,2,2,2,2,1,1,1,2,negative,0
511,2010-10-18,MSFT,6,4,1,5,4,4,2,4,negative,0
512,2010-10-18,AIG,10,13,5,16,7,8,6,19,positive,1
513,2010-10-18,MAT,0,0,0,0,2,0,0,1,positive,0
514,2010-10-18,AGN,1,0,0,1,1,1,1,1,neutral,0
515,2010-10-18,GPC,0,2,0,0,3,1,1,1,positive,0
516,2010-10-18,GS,2,5,3,3,3,1,2,6,neutral,1
517,2010-10-18,V,2,2,0,2,1,1,0,1,negative,0
518,2010-10-18,JNJ,1,1,1,1,0,1,1,0,neutral,0
519,2010-10-18,BAC,3,4,3,2,4,3,1,6,positive,1
520,2010-10-18,GE,1,4,1,1,3,1,1,3,positive,0
521,2010-10-18,MA,2,2,0,2,1,1,0,1,negative,0
522,2010-10-18,PRU,0,4,0,1,3,0,3,3,positive,0
523,2010-10-18,NDAQ,1,3,0,2,1,1,0,2,positive,1
524,2010-10-18,C,1,3,2,1,3,2,1,4,positive,1
525,2010-10-18,RF,2,1,0,1,1,1,1,1,negative,1
526,2010-10-18,AAPL,2,2,1,1,3,2,1,3,positive,0
527,2010-10-18,ETFC,4,9,2,6,7,2,4,7,neutral,0
528,2010-10-18,CINF,1,1,0,0,1,0,1,1,neutral,0
529,2010-10-19,MS,1,1,0,0,2,1,1,3,positive,0
530,2010-10-19,MSFT,0,1,0,0,0,1,0,3,positive,1
531,2010-10-19,CME,1,3,2,2,2,2,1,1,neutral,0
532,2010-10-19,AIG,6,5,3,7,6,6,6,4,negative,1
533,2010-10-19,GS,2,5,2,3,5,4,3,5,positive,1
534,2010-10-19,JNJ,0,0,0,0,0,0,0,0,neutral,1
535,2010-10-19,BAC,1,2,1,1,2,2,0,3,neutral,1
536,2010-10-19,IBM,1,2,1,0,2,1,0,1,positive,1
537,2010-10-19,EBAY,1,1,0,1,1,1,0,2,neutral,0
538,2010-10-19,PRU,0,1,1,0,1,0,1,1,positive,1
539,2010-10-19,NDAQ,5,8,2,5,6,3,2,7,positive,1
540,2010-10-19,C,0,2,0,0,2,0,1,4,positive,1
541,2010-10-19,AAPL,1,3,0,2,1,2,2,1,positive,1
542,2010-10-19,HRB,0,1,0,0,1,0,0,1,positive,0
543,2010-10-19,ETFC,1,2,1,1,2,0,2,3,positive,0
544,2010-10-20,MS,0,0,1,0,0,0,0,0,negative,0
545,2010-10-20,BK,0,1,1,0,1,0,0,1,negative,1
546,2010-10-20,UTX,0,0,0,0,0,0,0,1,positive,0
547,2010-10-20,AIG,0,1,0,0,0,1,1,2,negative,0
548,2010-10-20,HON,0,0,0,0,0,0,0,1,positive,0
549,2010-10-20,RJF,1,1,1,1,0,1,1,0,negative,0
550,2010-10-20,GS,2,4,1,2,3,1,2,3,positive,1
551,2010-10-20,JNJ,0,2,0,0,1,0,0,1,positive,0
552,2010-10-20,BAC,6,4,3,6,2,5,4,4,negative,0
553,2010-10-20,LMT,1,1,1,1,1,1,0,0,neutral,0
554,2010-10-20,GE,0,0,0,0,0,0,0,1,positive,0
555,2010-10-20,HD,1,2,2,2,1,0,2,2,positive,0
556,2010-10-20,NDAQ,0,0,0,0,1,0,0,1,neutral,1
557,2010-10-20,C,2,3,2,3,2,1,2,2,negative,0
558,2010-10-20,AET,1,2,1,1,2,2,1,3,positive,0
559,2010-10-20,EA,2,1,0,2,1,1,0,0,negative,0
560,2010-10-20,AAPL,0,0,0,0,0,0,0,0,neutral,0
561,2010-10-20,ETFC,0,1,0,0,1,0,0,0,negative,0
562,2010-10-20,INTC,0,1,0,0,0,0,0,0,positive,1
563,2010-10-21,HRS,2,0,1,2,0,2,0,1,positive,0
564,2010-10-21,MS,4,5,4,3,4,3,2,9,positive,1
565,2010-10-21,MSFT,0,1,0,0,1,0,1,1,positive,0
566,2010-10-21,AIG,0,1,0,1,0,0,0,0,negative,0
567,2010-10-21,M,0,0,0,0,0,1,0,1,neutral,0
568,2010-10-21,GS,0,1,0,0,2,1,0,4,positive,0
569,2010-10-21,BAC,1,1,0,0,0,0,0,1,positive,1
570,2010-10-21,EBAY,0,1,0,0,1,1,0,1,positive,1
571,2010-10-21,DAL,1,2,1,1,2,1,0,0,positive,1
572,2010-10-21,NDAQ,0,0,0,0,0,0,0,1,neutral,0
573,2010-10-21,C,1,1,0,1,2,0,1,2,neutral,0
574,2010-10-21,RF,1,0,0,1,0,0,0,1,neutral,0
575,2010-10-21,AAPL,0,1,0,0,1,0,1,1,positive,0
576,2010-10-21,ETFC,6,5,4,6,3,5,3,4,negative,1
577,2010-10-21,COP,0,2,0,0,0,0,0,3,positive,0
578,2010-10-22,MS,0,2,0,0,1,0,1,2,neutral,0
579,2010-10-22,NBL,0,0,0,0,0,0,0,0,negative,0
580,2010-10-22,MSFT,1,1,0,1,0,0,2,1,neutral,0
581,2010-10-22,AIG,3,8,2,3,9,2,4,11,positive,0
582,2010-10-22,XOM,2,1,2,3,1,1,1,0,negative,0
583,2010-10-22,CAT,0,0,0,0,0,0,0,0,positive,0
584,2010-10-22,GS,0,1,1,0,2,0,1,3,positive,0
585,2010-10-22,V,0,0,0,0,1,0,0,1,positive,0
586,2010-10-22,BAC,0,1,1,0,1,0,1,1,neutral,0
587,2010-10-22,GE,0,2,0,0,2,0,1,2,positive,0
588,2010-10-22,CVX,1,1,1,2,1,1,0,1,negative,0
589,2010-10-22,MA,0,0,0,0,1,0,0,1,positive,0
590,2010-10-22,PRU,1,4,0,1,1,0,2,6,positive,1
591,2010-10-22,NDAQ,2,3,0,2,4,1,3,5,positive,0
592,2010-10-22,AXP,0,2,0,1,3,0,0,2,positive,1
593,2010-10-22,T,2,1,4,3,0,3,1,0,negative,0
594,2010-10-22,AAPL,0,0,0,1,0,0,1,0,negative,0
595,2010-10-22,ETFC,0,1,0,0,1,0,0,1,positive,0
596,2010-10-22,COP,2,1,2,3,1,1,1,0,negative,0
597,2010-10-25,APD,0,2,1,0,1,0,1,1,positive,0
598,2010-10-25,HRS,2,1,1,1,0,2,1,0,negative,1
599,2010-10-25,ADBE,0,1,0,0,1,0,1,1,positive,0
600,2010-10-25,MS,0,2,0,0,0,0,0,1,positive,0
601,2010-10-25,MSFT,0,2,0,0,2,0,1,1,positive,0
602,2010-10-25,AIG,9,7,4,9,6,8,5,12,positive,0
603,2010-10-25,XOM,1,1,0,0,0,0,0,0,positive,0
604,2010-10-25,HIG,1,1,0,1,3,1,0,1,positive,1
605,2010-10-25,CAT,0,1,0,0,0,0,0,1,positive,0
606,2010-10-25,VZ,1,2,2,1,1,2,0,0,negative,0
607,2010-10-25,GS,2,4,1,1,3,0,2,4,positive,0
608,2010-10-25,BAC,2,4,1,4,3,4,1,5,positive,1
609,2010-10-25,NDAQ,2,3,1,2,2,1,2,2,negative,0
610,2010-10-25,C,1,2,0,1,1,0,1,2,positive,1
611,2010-10-25,T,1,0,0,1,0,0,0,1,positive,0
612,2010-10-25,AAPL,1,1,2,1,1,0,0,1,negative,0
613,2010-10-25,ETFC,2,7,2,6,5,2,2,7,positive,0
614,2010-10-26,APD,3,1,3,2,1,2,0,1,negative,0
615,2010-10-26,VLO,1,1,0,1,0,0,0,0,neutral,0
616,2010-10-26,MS,0,1,0,0,0,0,0,2,positive,0
617,2010-10-26,ORCL,1,0,0,1,0,1,0,1,neutral,0
618,2010-10-26,AIG,2,6,2,3,3,4,4,3,positive,1
619,2010-10-26,XOM,0,0,0,0,1,0,0,1,positive,0
620,2010-10-26,AMGN,1,2,1,1,1,1,0,1,neutral,0
621,2010-10-26,BAC,3,1,1,3,1,1,1,4,negative,0
622,2010-10-26,DISCK,0,2,0,0,1,0,1,0,positive,0
623,2010-10-26,NDAQ,3,3,1,3,2,2,0,6,neutral,0
624,2010-10-26,C,1,2,2,2,1,3,3,1,negative,0
625,2010-10-26,TXN,1,2,0,1,2,0,0,1,positive,0
626,2010-10-26,RF,0,1,0,0,0,0,0,0,neutral,1
627,2010-10-26,ETFC,0,0,0,1,0,0,0,1,positive,0
628,2010-10-26,CINF,0,1,0,0,0,0,0,1,neutral,1
629,2010-10-26,SBUX,0,2,0,0,2,0,0,4,positive,0
630,2010-10-27,F,3,2,1,2,2,1,0,2,negative,0
631,2010-10-27,BIIB,0,2,0,0,0,1,1,2,positive,1
632,2010-10-27,CSCO,1,1,0,1,1,0,0,1,positive,0
633,2010-10-27,ORCL,4,2,1,1,1,1,0,3,negative,0
634,2010-10-27,MSFT,1,1,0,1,1,0,0,1,positive,0
635,2010-10-27,AIG,5,7,7,6,6,6,7,7,neutral,0
636,2010-10-27,NKE,0,1,0,0,1,0,2,1,positive,0
637,2010-10-27,GS,0,0,0,0,0,0,0,1,neutral,0
638,2010-10-27,UNH,1,1,0,2,1,0,0,3,positive,1
639,2010-10-27,BLK,0,0,0,0,0,0,0,1,neutral,0
640,2010-10-27,IBM,2,2,2,1,3,2,1,3,positive,0
641,2010-10-27,KMB,2,3,2,1,3,2,1,2,positive,0
642,2010-10-27,NDAQ,7,7,4,3,5,5,4,8,positive,0
643,2010-10-27,AEP,1,1,2,2,1,2,0,1,negative,0
644,2010-10-27,MCO,1,1,0,1,1,0,0,1,positive,0
645,2010-10-27,NFLX,2,1,0,2,0,0,1,0,negative,0
646,2010-10-27,AAPL,3,2,1,3,1,1,1,1,negative,0
647,2010-10-27,ETFC,2,0,1,1,2,1,2,2,neutral,0
648,2010-10-27,CINF,0,1,0,1,1,0,2,0,positive,0
649,2010-10-28,GD,0,1,0,0,1,1,0,2,positive,1
650,2010-10-28,PG,1,4,1,1,2,1,1,1,positive,0
651,2010-10-28,HRS,0,2,1,1,2,2,2,3,positive,0
652,2010-10-28,BSX,0,0,0,0,0,0,0,2,positive,0
653,2010-10-28,MSFT,1,1,1,0,1,1,1,1,neutral,0
654,2010-10-28,NOC,0,1,0,0,1,1,0,2,positive,1
655,2010-10-28,AIG,0,0,0,0,1,1,1,1,neutral,0
656,2010-10-28,VZ,1,0,1,0,0,0,0,0,negative,0
657,2010-10-28,OMC,0,3,1,1,2,1,0,2,positive,0
658,2010-10-28,TXT,0,1,0,0,1,1,0,2,positive,0
659,2010-10-28,BAC,0,1,0,0,0,0,0,1,positive,0
660,2010-10-28,NDAQ,4,1,3,2,1,2,0,2,negative,0
661,2010-10-28,C,0,2,0,0,1,0,0,2,positive,0
662,2010-10-28,AAPL,5,2,2,4,2,2,1,3,negative,0
663,2010-10-28,ETFC,1,3,1,2,1,1,1,3,positive,0
664,2010-10-29,HAL,3,4,4,2,3,2,3,4,neutral,0
665,2010-10-29,HRS,4,6,2,3,4,4,3,4,negative,0
666,2010-10-29,MS,1,3,0,1,1,0,1,1,negative,0
667,2010-10-29,MSFT,0,2,0,0,1,0,0,2,positive,0
668,2010-10-29,CL,1,2,1,0,2,2,0,2,negative,1
669,2010-10-29,AIG,0,4,0,3,5,1,2,5,neutral,0
670,2010-10-29,XOM,1,1,2,2,1,1,0,0,neutral,0
671,2010-10-29,VZ,2,3,1,1,2,1,2,2,positive,0
672,2010-10-29,GS,1,3,0,1,1,0,1,1,negative,0
673,2010-10-29,NDAQ,1,4,0,0,2,1,1,1,negative,0
674,2010-10-29,C,5,2,5,4,0,3,2,1,negative,0
675,2010-10-29,AAPL,0,2,0,0,1,1,0,1,negative,0
676,2010-10-29,ETFC,2,3,2,3,1,2,1,2,positive,0
677,2010-10-29,NRG,2,2,1,1,2,0,1,2,positive,0
678,2010-11-01,HAL,2,1,2,1,0,1,0,1,neutral,0
679,2010-11-01,WY,1,1,1,0,1,2,0,1,neutral,0
680,2010-11-01,UPS,1,1,0,1,0,1,1,1,positive,0
681,2010-11-01,VIAB,1,0,1,1,1,1,0,1,positive,0
682,2010-11-01,HRS,2,1,1,1,0,2,1,0,negative,0
683,2010-11-01,MS,0,1,0,0,0,0,0,0,neutral,0
684,2010-11-01,FDX,1,1,0,1,0,1,1,1,positive,1
685,2010-11-01,NBL,1,1,0,1,2,1,1,1,positive,0
686,2010-11-01,MSFT,1,3,0,0,2,0,1,1,positive,0
687,2010-11-01,AIG,7,12,4,10,8,9,7,14,positive,0
688,2010-11-01,MCK,0,1,0,0,1,0,1,1,positive,1
689,2010-11-01,XOM,1,1,1,2,0,2,1,1,negative,0
690,2010-11-01,D,1,0,0,1,2,1,1,1,positive,1
691,2010-11-01,GS,0,1,0,0,0,0,0,0,neutral,0
692,2010-11-01,BAC,1,1,0,0,0,0,1,1,negative,0
693,2010-11-01,IBM,0,1,0,0,0,0,0,0,positive,0
694,2010-11-01,CVX,2,2,2,2,2,1,0,1,positive,1
695,2010-11-01,DISH,2,1,2,1,1,1,1,1,negative,1
696,2010-11-01,NDAQ,3,6,0,0,2,1,3,3,positive,0
697,2010-11-01,C,0,1,0,1,0,1,1,0,negative,0
698,2010-11-01,AAPL,1,0,0,0,0,1,0,0,neutral,0
699,2010-11-01,ETFC,3,3,2,3,1,3,2,2,neutral,0
700,2010-11-01,CINF,2,1,1,1,1,2,0,0,negative,0
701,2010-11-01,MCD,1,1,0,0,1,1,1,1,neutral,0
702,2010-11-01,INTC,0,0,0,0,0,0,0,0,positive,1
703,2010-11-02,UPS,1,2,1,2,2,4,1,2,negative,1
704,2010-11-02,CSCO,0,2,0,0,0,0,0,1,neutral,0
705,2010-11-02,MS,0,2,0,0,0,0,0,1,neutral,0
706,2010-11-02,ORCL,2,5,1,2,2,3,3,1,positive,0
707,2010-11-02,MSFT,0,1,1,1,1,1,0,1,negative,1
708,2010-11-02,AIG,3,2,2,2,3,1,3,3,negative,0
709,2010-11-02,EIX,0,1,0,0,0,0,0,0,positive,0
710,2010-11-02,GS,1,5,1,1,2,2,0,4,positive,0
711,2010-11-02,BAC,0,2,0,0,0,0,0,1,neutral,0
712,2010-11-02,MTB,0,1,0,0,1,0,1,2,positive,0
713,2010-11-02,LMT,0,1,0,0,0,0,1,1,positive,0
714,2010-11-02,EBAY,0,2,0,0,0,0,0,1,neutral,1
715,2010-11-02,NDAQ,2,8,2,2,4,3,3,4,positive,1
716,2010-11-02,C,0,2,0,0,0,0,0,1,neutral,0
717,2010-11-02,ETFC,1,1,1,2,1,1,1,2,negative,0
718,2010-11-02,MET,0,1,0,0,2,0,1,2,positive,0
719,2010-11-03,PFE,3,3,2,1,1,3,0,3,positive,0
720,2010-11-03,ORCL,2,5,2,2,3,6,3,3,positive,0
721,2010-11-03,AIG,2,4,3,1,5,2,1,3,positive,1
722,2010-11-03,ADM,1,3,1,1,1,1,1,3,positive,0
723,2010-11-03,BLL,0,2,1,2,2,1,0,4,negative,0
724,2010-11-03,GS,0,0,1,2,1,2,1,3,negative,0
725,2010-11-03,BAC,0,0,1,1,0,1,1,1,positive,0
726,2010-11-03,IBM,0,0,0,0,0,1,0,0,positive,0
727,2010-11-03,DISCK,1,0,1,1,0,1,0,0,negative,1
728,2010-11-03,DUK,0,2,0,0,2,0,2,1,positive,0
729,2010-11-03,MA,0,2,0,0,2,0,0,0,positive,1
730,2010-11-03,K,2,2,2,1,1,2,0,1,negative,0
731,2010-11-03,NDAQ,1,3,0,2,0,2,0,2,positive,0
732,2010-11-03,KO,0,1,0,1,0,1,1,0,negative,0
733,2010-11-03,C,2,2,1,1,0,1,1,3,negative,0
734,2010-11-03,AAPL,0,0,0,0,0,0,0,0,positive,0
735,2010-11-04,F,1,1,1,1,0,0,0,1,positive,1
736,2010-11-04,HRS,0,0,0,0,0,0,0,0,negative,1
737,2010-11-04,VLO,0,0,0,0,0,0,0,0,negative,1
738,2010-11-04,MS,0,1,0,0,0,0,0,1,positive,1
739,2010-11-04,MSFT,2,4,0,1,3,2,3,4,positive,0
740,2010-11-04,AIG,4,5,2,7,3,4,2,5,neutral,1
741,2010-11-04,GLW,0,2,0,0,0,0,0,1,neutral,1
742,2010-11-04,GS,2,3,1,3,2,3,0,6,positive,1
743,2010-11-04,BAC,0,1,0,0,0,0,0,1,positive,1
744,2010-11-04,DUK,0,0,0,0,0,0,0,0,neutral,1
745,2010-11-04,DAL,3,3,1,2,2,3,2,3,neutral,0
746,2010-11-04,NDAQ,2,5,2,2,3,3,1,5,positive,1
747,2010-11-04,C,0,1,0,0,0,0,0,1,positive,1
748,2010-11-04,T,0,1,0,0,1,0,0,1,positive,1
749,2010-11-04,AAPL,0,0,1,1,0,1,0,1,negative,1
750,2010-11-04,ETFC,2,3,1,3,1,1,0,2,negative,1
751,2010-11-04,CINF,0,2,0,1,1,2,0,2,positive,1
752,2010-11-04,MCD,1,1,0,1,2,1,2,1,neutral,0
753,2010-11-05,MS,0,1,0,0,0,0,0,0,neutral,1
754,2010-11-05,NBL,0,0,2,2,0,2,0,0,negative,0
755,2010-11-05,MSFT,0,1,0,0,1,0,1,1,negative,0
756,2010-11-05,AIG,4,10,2,7,5,5,6,7,positive,1
757,2010-11-05,BAC,4,1,2,4,0,2,1,3,negative,0
758,2010-11-05,LMT,1,1,0,2,0,1,0,0,positive,1
759,2010-11-05,ETR,1,3,1,1,0,0,1,1,neutral,0
760,2010-11-05,NDAQ,0,1,0,0,1,0,1,3,neutral,0
761,2010-11-05,KO,2,4,2,2,3,1,1,5,positive,0
762,2010-11-05,C,2,4,2,3,3,3,3,3,negative,1
763,2010-11-05,T,0,1,0,0,2,0,0,2,positive,0
764,2010-11-05,ETFC,3,4,0,4,2,2,2,4,positive,1
765,2010-11-05,CINF,1,1,1,2,1,1,0,2,negative,0
766,2010-11-05,SBUX,0,2,0,0,1,0,0,1,positive,1
767,2010-11-08,FLR,0,2,0,0,2,0,1,2,positive,1
768,2010-11-08,ED,1,1,1,1,2,0,4,1,positive,0
769,2010-11-08,MS,0,2,0,0,1,1,0,1,positive,0
770,2010-11-08,FDX,0,1,0,1,0,1,0,0,negative,0
771,2010-11-08,ORCL,1,1,1,1,1,2,0,0,negative,0
772,2010-11-08,MSFT,1,0,0,1,0,0,0,0,negative,0
773,2010-11-08,AIG,7,9,4,8,9,6,7,11,positive,1
774,2010-11-08,EIX,1,2,2,1,4,1,6,3,positive,1
775,2010-11-08,COG,2,2,0,0,2,0,1,0,neutral,0
776,2010-11-08,GS,0,4,0,0,2,1,0,3,positive,0
777,2010-11-08,LMT,0,4,1,2,3,1,2,2,positive,0
778,2010-11-08,IBM,0,0,0,0,0,0,1,0,neutral,0
779,2010-11-08,DISCK,2,1,1,2,0,1,0,0,negative,0
780,2010-11-08,NDAQ,0,2,0,1,1,0,0,3,positive,0
781,2010-11-08,C,0,2,0,0,1,1,0,1,positive,0
782,2010-11-08,DFS,2,1,0,2,1,1,1,1,neutral,0
783,2010-11-08,RF,2,1,1,2,1,1,1,1,negative,0
784,2010-11-08,AAPL,0,0,0,0,0,0,1,0,neutral,0
785,2010-11-08,ETFC,7,7,4,5,5,5,5,8,positive,0
786,2010-11-08,CINF,2,1,0,2,1,1,1,1,negative,1
787,2010-11-08,SBUX,0,0,0,0,0,0,0,0,neutral,0
788,2010-11-09,HAL,1,3,1,1,2,1,1,3,positive,0
789,2010-11-09,HRS,1,1,0,1,0,0,1,0,neutral,0
790,2010-11-09,MS,0,1,0,0,1,1,1,0,neutral,1
791,2010-11-09,ORCL,1,1,0,1,0,1,0,2,negative,0
792,2010-11-09,MSFT,0,0,0,2,0,1,0,1,negative,0
793,2010-11-09,GS,1,1,0,1,1,2,1,2,neutral,1
794,2010-11-09,IBM,1,1,1,1,2,0,1,2,neutral,0
795,2010-11-09,CVX,0,0,0,0,0,0,0,0,positive,1
796,2010-11-09,ETR,2,0,0,2,0,0,1,0,neutral,1
797,2010-11-09,NDAQ,1,2,1,2,1,2,0,2,negative,0
798,2010-11-09,ETFC,0,3,1,1,2,1,1,3,positive,0
799,2010-11-10,MS,1,1,1,2,0,1,1,0,neutral,0
800,2010-11-10,AIG,1,1,1,1,2,1,0,2,positive,0
801,2010-11-10,CCL,0,2,1,1,1,1,1,2,positive,0
802,2010-11-10,NKE,0,1,0,0,1,0,1,1,positive,0
803,2010-11-10,CVX,0,1,0,0,0,0,0,0,neutral,1
804,2010-11-10,T,1,3,0,1,1,0,1,2,positive,0
805,2010-11-10,ETFC,9,7,3,6,7,4,5,10,positive,0
806,2010-11-11,CSCO,1,3,2,1,1,1,0,1,positive,1
807,2010-11-11,AAL,3,4,1,3,2,3,2,4,negative,0
808,2010-11-11,HRS,2,1,1,2,0,0,1,0,negative,0
809,2010-11-11,FDX,3,4,1,3,2,3,2,5,positive,0
810,2010-11-11,AIG,3,7,1,4,4,3,2,5,positive,0
811,2010-11-11,EIX,0,0,0,0,0,0,0,1,neutral,1
812,2010-11-11,NKE,0,1,0,0,0,0,0,1,positive,0
813,2010-11-11,AON,0,2,0,0,1,1,1,3,positive,0
